"year","PRIM_STATE","AREA","AREA_NAME","OCC_CODE","OCC_TITLE","GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"2011","CA","36084","Oakland, CA","27-4011","Audio and Video Equipment Technicians",,260,34.3,0.275,1.14,44970,3.4,28410,33460,42690,54750,64810
"2011","CA","36084","Oakland, CA","27-4012","Broadcast Technicians",,110,45.9,0.115,1.14,47060,12.9,20280,24760,41100,76070,89070
"2011","CA","36084","Oakland, CA","27-4014","Sound Engineering Technicians",,80,24.7,0.085,1.14,50440,5.7,30670,35430,43590,59900,84110
"2011","CA","36084","Oakland, CA","27-4021","Photographers",,180,14.6,0.19,1.14,35640,8.1,21650,24170,29320,37750,64090
"2011","CA","36084","Oakland, CA","27-4031","Camera Operators, Television, Video, and Motion Picture",,60,14.4,0.059,1.14,73770,7.5,23170,56210,83030,91630,96830
"2011","CA","36084","Oakland, CA","27-4032","Film and Video Editors",,150,11.6,0.156,1.14,69920,7.9,35350,41680,60970,88180,117590
"2011","CA","40140","San Bernardino, CA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",9930,8.1,8.693,1.13,47100,2.8,20290,27360,37600,58380,82650
"2011","CA","40140","San Bernardino, CA","27-1011","Art Directors",,150,40.9,0.131,1.13,73880,23,27210,39270,51130,90240,143760
"2011","CA","40140","San Bernardino, CA","27-1014","Multimedia Artists and Animators",,50,24.1,0.046,1.13,56830,7.8,25760,41930,51390,70900,94770
"2011","CA","40140","San Bernardino, CA","27-1019","Artists and Related Workers, All Other",,60,38.1,0.049,1.13,69100,3.3,34280,46100,68700,83140,109320
"2011","CA","40140","San Bernardino, CA","27-1022","Fashion Designers",,60,38,0.056,1.13,62060,6.8,37930,42890,54680,78390,92230
"2011","CA","40140","San Bernardino, CA","27-1023","Floral Designers",,250,30.6,0.22,1.13,28110,3.4,20660,24560,27560,30580,36680
"2011","CA","40140","San Bernardino, CA","27-1024","Graphic Designers",,1470,34.7,1.284,1.12,40790,3.6,29400,32420,36640,46690,59360
"2011","CA","40140","San Bernardino, CA","27-1025","Interior Designers",,250,37.5,0.215,1.12,56970,6,31070,39790,52270,71220,91540
"2011","CA","40140","San Bernardino, CA","27-1026","Merchandise Displayers and Window Trimmers",,840,27.2,0.732,1.12,29020,5.5,18650,21460,26740,33770,42840
"2011","CA","40140","San Bernardino, CA","27-1029","Designers, All Other",,100,48.5,0.084,1.12,64940,9.1,25840,38330,60380,94670,113460
"2011","CA","40140","San Bernardino, CA","27-2012","Producers and Directors",,280,17.4,0.242,1.12,80390,7.9,39960,46260,70770,89410,123930
"2011","CA","40140","San Bernardino, CA","27-2032","Choreographers",,170,27.1,0.153,1.12,66230,11.2,34440,52560,66460,74030,95270
"2011","CA","40140","San Bernardino, CA","27-2041","Music Directors and Composers",,150,22.2,0.133,1.12,64830,17.1,18710,26910,57860,85350,109070
"2011","CA","40140","San Bernardino, CA","27-3011","Radio and Television Announcers",,210,8.9,0.18,1.12,32510,8.7,19350,23060,29970,37950,50040
"2011","CA","40140","San Bernardino, CA","27-3022","Reporters and Correspondents",,190,30.1,0.164,1.12,38070,6.2,22100,27340,34570,40320,52730
"2011","CA","40140","San Bernardino, CA","27-3031","Public Relations Specialists",,810,9.3,0.709,1.12,58890,2.8,31410,40670,58070,73340,91640
"2011","CA","40140","San Bernardino, CA","27-3041","Editors",,290,23.6,0.257,1.12,63030,10,34510,40540,52550,67980,106930
"2011","CA","40140","San Bernardino, CA","27-3042","Technical Writers",,170,19.2,0.145,1.12,71050,5.5,34110,53630,68610,87540,109310
"2011","CA","40140","San Bernardino, CA","27-3043","Writers and Authors",,180,25.3,0.156,1.12,70620,14.5,27010,32350,59020,72660,166340
"2011","CA","40140","San Bernardino, CA","27-3091","Interpreters and Translators",,490,9.2,0.426,1.12,39150,9.3,25490,27720,31810,43660,66850
"2011","CA","40140","San Bernardino, CA","27-3099","Media and Communication Workers, All Other",,120,19.2,0.109,1.12,44870,10.6,20330,27550,35770,50910,75700
"2011","CA","40140","San Bernardino, CA","27-4011","Audio and Video Equipment Technicians",,200,21.9,0.178,1.12,34880,6,18100,22280,28620,47300,61700
"2011","CA","40140","San Bernardino, CA","27-4012","Broadcast Technicians",,90,28.2,0.077,1.12,37530,7.9,20450,22880,33740,45610,66220
"2011","CA","40140","San Bernardino, CA","27-4099","Media and Communication Equipment Workers, All Other",,120,10.1,0.103,1.12,65300,5.3,36250,48130,66070,79210,94180
"2011","CA","40900","Sacramento, CA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",8950,4.3,11.12,1.12,53350,2.9,21930,31260,45760,66400,88400
"2011","CA","40900","Sacramento, CA","27-1011","Art Directors",,110,20.6,0.131,1.12,82080,10,43890,53160,68410,98640,129490
"2011","CA","40900","Sacramento, CA","27-1014","Multimedia Artists and Animators",,90,32.3,0.11,1.11,74680,5.5,49760,59950,69910,83810,94620
"2011","CA","40900","Sacramento, CA","27-1019","Artists and Related Workers, All Other",,40,18.9,0.051,1.11,45120,4,29960,33510,34640,52490,76190
"2011","CA","40900","Sacramento, CA","27-1021","Commercial and Industrial Designers",,30,36.1,0.038,1.11,60040,5.7,39640,43850,53760,72870,95060
"2011","CA","40900","Sacramento, CA","27-1023","Floral Designers",,80,20.8,0.103,1.11,26990,2.6,21020,23560,26960,30140,34260
"2011","CA","40900","Sacramento, CA","27-1024","Graphic Designers",,850,8.2,1.05,1.11,48390,3.1,29450,35010,46760,60120,70720
"2011","CA","40900","Sacramento, CA","27-1025","Interior Designers",,180,24.1,0.229,1.11,45890,4.7,28480,34940,45910,55800,62160
"2011","CA","40900","Sacramento, CA","27-1026","Merchandise Displayers and Window Trimmers",,290,17.7,0.355,1.11,34440,7.4,20790,24430,32590,41450,54850
"2011","CA","40900","Sacramento, CA","27-2012","Producers and Directors",,280,14.2,0.351,1.11,58420,7,34500,40590,50770,63650,85080
"2011","CA","40900","Sacramento, CA","27-2041","Music Directors and Composers",,70,24.2,0.083,1.11,50120,12.1,18230,27970,50040,69260,86110
"2011","CA","40900","Sacramento, CA","27-3011","Radio and Television Announcers",,210,30.7,0.262,1.11,60520,17.4,18580,26310,49670,72250,94700
"2011","CA","40900","Sacramento, CA","27-3022","Reporters and Correspondents",,210,13.5,0.258,1.11,50270,6.8,26190,30920,45850,64110,81610
"2011","CA","40900","Sacramento, CA","27-3031","Public Relations Specialists",,1590,6.4,1.981,1.11,77630,5.9,36550,46850,66660,89320,136590
"2011","CA","40900","Sacramento, CA","27-3041","Editors",,460,10.7,0.572,1.11,54100,3.4,31780,38840,51900,62980,81560
"2011","CA","40900","Sacramento, CA","27-3042","Technical Writers",,240,12.9,0.296,1.11,72950,2.1,55540,63740,70510,82140,96250
"2011","CA","40900","Sacramento, CA","27-3043","Writers and Authors",,270,27.8,0.332,1.11,66640,7.9,38400,45740,57690,80310,98310
"2011","CA","40900","Sacramento, CA","27-3091","Interpreters and Translators",,420,15.3,0.518,1.11,44920,7.1,31790,34130,38020,51980,68640
"2011","CA","40900","Sacramento, CA","27-4011","Audio and Video Equipment Technicians",,190,22.6,0.232,1.11,39200,10.5,21440,26490,34650,51010,64800
"2011","CA","40900","Sacramento, CA","27-4012","Broadcast Technicians",,330,33.4,0.41,1.11,44510,14.8,21660,25860,36670,60240,82700
"2011","CA","40900","Sacramento, CA","27-4014","Sound Engineering Technicians",,70,36.8,0.088,1.11,75320,15.5,27360,41790,64760,103090,157800
"2011","CA","40900","Sacramento, CA","27-4021","Photographers",,260,17.1,0.327,1.11,35030,8.7,20380,22510,28260,38390,59480
"2011","CA","40900","Sacramento, CA","27-4031","Camera Operators, Television, Video, and Motion Picture",,50,24.8,0.06,1.11,44790,24.9,21130,23090,29700,51800,100400
"2011","CA","40900","Sacramento, CA","27-4099","Media and Communication Equipment Workers, All Other",,50,12.6,0.061,1.11,66970,2.3,36640,63380,69650,73670,88390
"2011","CA","41740","San Diego, CA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",17290,4.4,13.998,1.1,53810,2.7,22330,32270,46270,66630,89780
"2011","CA","41740","San Diego, CA","27-1011","Art Directors",,270,11.5,0.216,1.1,85400,6.5,34460,49740,79800,105540,141140
"2011","CA","41740","San Diego, CA","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,510,8.8,0.415,1.1,29330,24.8,17330,17940,18950,28350,59110
"2011","CA","41740","San Diego, CA","27-1014","Multimedia Artists and Animators",,420,28.4,0.34,1.1,69230,5.1,43080,52690,66980,81180,101620
"2011","CA","41740","San Diego, CA","27-1021","Commercial and Industrial Designers",,320,22.9,0.261,1.1,59730,5.3,31680,37090,55120,78020,96070
"2011","CA","41740","San Diego, CA","27-1022","Fashion Designers",,170,38.2,0.141,1.1,65400,9.5,27320,37960,65360,84370,112320
"2011","CA","41740","San Diego, CA","27-1023","Floral Designers",,340,30.2,0.275,1.1,25870,5.4,18480,20460,23240,32590,36600
"2011","CA","41740","San Diego, CA","27-1024","Graphic Designers",,2430,8.4,1.966,1.1,51560,2.7,32210,39160,48420,59530,79850
"2011","CA","41740","San Diego, CA","27-1025","Interior Designers",,700,19.2,0.564,1.1,53310,6.9,24300,35850,55520,69740,77250
"2011","CA","41740","San Diego, CA","27-1026","Merchandise Displayers and Window Trimmers",,450,21.9,0.363,1.1,35580,3.5,24480,31290,34960,39710,46660
"2011","CA","41740","San Diego, CA","27-1027","Set and Exhibit Designers",,200,9.2,0.16,1.1,42980,5.4,26410,32360,39390,51390,67040
"2011","CA","41740","San Diego, CA","27-1029","Designers, All Other",,70,48.4,0.061,1.1,46410,14,21780,26240,45500,56600,73580
"2011","CA","41740","San Diego, CA","27-2012","Producers and Directors",,520,14.9,0.423,1.1,81040,8.1,34490,43990,61580,83150,160490
"2011","CA","41740","San Diego, CA","27-2041","Music Directors and Composers",,290,27.3,0.236,1.1,95410,11.2,37340,50300,75290,133720,149940
"2011","CA","41740","San Diego, CA","27-3011","Radio and Television Announcers",,300,28.1,0.241,1.09,58960,12.1,21180,28480,44890,63290,118580
"2011","CA","41740","San Diego, CA","27-3012","Public Address System and Other Announcers",,130,48.7,0.108,1.09,27580,4.2,20280,21280,22950,24850,45360
"2011","CA","41740","San Diego, CA","27-3022","Reporters and Correspondents",,340,28.1,0.273,1.09,42020,5.2,26060,30320,37730,50400,60840
"2011","CA","41740","San Diego, CA","27-3031","Public Relations Specialists",,1900,6.8,1.54,1.09,58970,2.3,32560,41290,54640,72890,90750
"2011","CA","41740","San Diego, CA","27-3041","Editors",,650,16.8,0.529,1.09,51500,2.2,33430,38870,47890,60470,74660
"2011","CA","41740","San Diego, CA","27-3042","Technical Writers",,770,13.1,0.623,1.09,77860,10,46070,53610,66380,89680,148440
"2011","CA","41740","San Diego, CA","27-3043","Writers and Authors",,340,16.5,0.278,1.09,50150,4.9,30530,35620,45840,63790,73670
"2011","CA","41740","San Diego, CA","27-3091","Interpreters and Translators",,730,20.1,0.593,1.09,48390,7.4,30750,34580,43430,58610,76820
"2011","CA","41740","San Diego, CA","27-3099","Media and Communication Workers, All Other",,160,18.7,0.134,1.09,60080,23.1,20910,24210,32650,57840,117380
"2011","CA","41740","San Diego, CA","27-4011","Audio and Video Equipment Technicians",,280,10.9,0.224,1.09,46730,5.2,25950,30450,41250,64270,73340
"2011","CA","41740","San Diego, CA","27-4012","Broadcast Technicians",,140,19.2,0.11,1.09,44860,7.9,21470,28600,38780,61740,77660
"2011","CA","41740","San Diego, CA","27-4014","Sound Engineering Technicians",,70,16.6,0.054,1.09,49540,8.6,25150,29940,43890,63350,74720
"2011","CA","41740","San Diego, CA","27-4021","Photographers",,440,16.9,0.353,1.09,38590,8.4,18510,21500,31120,53980,69000
"2011","CA","41740","San Diego, CA","27-4031","Camera Operators, Television, Video, and Motion Picture",,140,36.6,0.114,1.09,45880,5.5,22020,27860,42010,57030,83020
"2011","CA","41740","San Diego, CA","27-4032","Film and Video Editors",,180,21.9,0.147,1.09,46780,9.9,18680,31000,39070,56590,75250
"2011","CA","41740","San Diego, CA","27-4099","Media and Communication Equipment Workers, All Other",,200,9.6,0.163,1.09,75140,6.3,37750,60550,76790,91990,105360
"2011","CA","41884","San Francisco, CA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",25890,4.4,26.975,1.09,71390,2.4,31500,42910,61370,87390,118390
"2011","CA","41884","San Francisco, CA","27-1011","Art Directors",,970,11,1.009,1.09,116090,3.2,55320,79340,102780,144130,185590
"2011","CA","41884","San Francisco, CA","27-1012","Craft Artists",,40,31.6,0.045,1.09,51760,6.6,27750,39420,46580,67420,81740
"2011","CA","41884","San Francisco, CA","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,210,38.7,0.219,1.09,62580,16.5,33200,41290,63710,85380,92310
"2011","CA","41884","San Francisco, CA","27-1014","Multimedia Artists and Animators",,1260,17.6,1.316,1.08,72920,3.4,37400,53910,71340,91900,111910
"2011","CA","41884","San Francisco, CA","27-1019","Artists and Related Workers, All Other",,50,22.4,0.053,1.08,64320,3.9,40630,46090,59050,81540,93580
"2011","CA","41884","San Francisco, CA","27-1021","Commercial and Industrial Designers",,210,31.8,0.215,1.08,86350,3.9,59030,67010,86210,106850,116370
"2011","CA","41884","San Francisco, CA","27-1022","Fashion Designers",,290,28.8,0.305,1.08,70900,7,37550,48360,67180,86700,110810
"2011","CA","41884","San Francisco, CA","27-1023","Floral Designers",,250,39.5,0.262,1.08,32180,8.8,21230,24720,29470,37620,49430
"2011","CA","41884","San Francisco, CA","27-1024","Graphic Designers",,2960,7.6,3.082,1.08,69190,2.5,40610,49610,63580,84290,106740
"2011","CA","41884","San Francisco, CA","27-1025","Interior Designers",,1030,16,1.076,1.08,69750,4.9,35920,49230,67430,85590,113850
"2011","CA","41884","San Francisco, CA","27-1026","Merchandise Displayers and Window Trimmers",,500,17.2,0.521,1.08,35410,6.6,21440,24780,30420,41440,55440
"2011","CA","41884","San Francisco, CA","27-1027","Set and Exhibit Designers",,330,33.5,0.345,1.08,64070,3.5,35450,50720,65960,76720,89230
"2011","CA","41884","San Francisco, CA","27-1029","Designers, All Other",,210,24.3,0.218,1.08,61400,11.8,29280,40220,48590,76730,102510
"2011","CA","41884","San Francisco, CA","27-2012","Producers and Directors",,1240,10.8,1.288,1.08,86170,3.8,37100,55920,77820,98810,137460
"2011","CA","41884","San Francisco, CA","27-2032","Choreographers",,500,31,0.523,1.08,60800,12.6,31400,36530,51950,82830,108530
"2011","CA","41884","San Francisco, CA","27-2041","Music Directors and Composers",,240,15.5,0.249,1.08,74800,6,40570,51450,68570,86690,109480
"2011","CA","41884","San Francisco, CA","27-3022","Reporters and Correspondents",,590,22.4,0.619,1.08,55650,7.4,25150,29300,41300,68490,108120
"2011","CA","41884","San Francisco, CA","27-3031","Public Relations Specialists",,3440,9.3,3.587,1.08,83610,5.1,41020,52350,70740,96520,144590
"2011","CA","41884","San Francisco, CA","27-3041","Editors",,2020,8,2.109,1.08,60500,1.8,35590,43260,54940,74080,93850
"2011","CA","41884","San Francisco, CA","27-3042","Technical Writers",,740,10.6,0.774,1.08,81880,3.8,45560,60640,80960,105900,118320
"2011","CA","41884","San Francisco, CA","27-3043","Writers and Authors",,800,11.9,0.831,1.08,65450,4.3,31460,41000,57330,85180,104830
"2011","CA","41884","San Francisco, CA","27-3091","Interpreters and Translators",,400,23.6,0.418,1.08,57050,5.3,34090,43230,53620,61480,82020
"2011","CA","41884","San Francisco, CA","27-3099","Media and Communication Workers, All Other",,310,25,0.326,1.08,55350,5,27150,33700,47770,73110,92980
"2011","CA","41884","San Francisco, CA","27-4011","Audio and Video Equipment Technicians",,1020,16.6,1.061,1.08,51620,3.9,33690,38190,48310,59960,76870
"2011","CA","41884","San Francisco, CA","27-4012","Broadcast Technicians",,380,17.3,0.392,1.08,57420,10.2,21750,29620,53540,80890,104450
"2011","CA","41884","San Francisco, CA","27-4014","Sound Engineering Technicians",,450,32.7,0.47,1.08,61690,12.8,22660,29960,46390,83780,114460
"2011","CA","41884","San Francisco, CA","27-4021","Photographers",,460,13.9,0.483,1.08,66580,18.1,21900,26370,45940,75480,120610
"2011","CA","41884","San Francisco, CA","27-4031","Camera Operators, Television, Video, and Motion Picture",,170,34,0.175,1.08,80350,6.3,40940,50830,83200,102050,120270
"2011","CA","41884","San Francisco, CA","27-4032","Film and Video Editors",,340,17.1,0.358,1.08,74120,7.3,35400,42880,61930,98090,121250
"2011","CA","41940","San Jose, CA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",13280,5.7,15.152,1.07,67070,3.4,24370,34410,56160,88720,123820
"2011","CA","41940","San Jose, CA","27-1011","Art Directors",,280,19.3,0.324,1.07,105200,4.7,58600,75500,101100,120490,163030
"2011","CA","41940","San Jose, CA","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,60,14.4,0.069,1.07,78530,4.6,46650,62800,76560,95620,116870
"2011","CA","41940","San Jose, CA","27-1014","Multimedia Artists and Animators",,420,29.1,0.485,1.07,75010,2.6,51260,59790,73540,87890,96570
"2011","CA","41940","San Jose, CA","27-1021","Commercial and Industrial Designers",,130,15.6,0.152,1.07,73360,8.8,43830,53370,69090,93820,111740
"2011","CA","41940","San Jose, CA","27-1023","Floral Designers",,240,42.9,0.277,1.07,31280,4.4,23610,28130,32210,35580,37590
"2011","CA","41940","San Jose, CA","27-1024","Graphic Designers",,1710,10.4,1.955,1.07,72820,3.2,34470,46930,70070,90410,120240
"2011","CA","41940","San Jose, CA","27-1025","Interior Designers",,120,28.6,0.137,1.07,61550,4.1,38440,50590,59270,72900,88310
"2011","CA","41940","San Jose, CA","27-1026","Merchandise Displayers and Window Trimmers",,320,26.5,0.367,1.07,29470,3.8,20960,24510,28110,33180,38810
"2011","CA","41940","San Jose, CA","27-1027","Set and Exhibit Designers",,50,35.5,0.06,1.07,57130,4.3,31130,39910,57790,72420,87180
"2011","CA","41940","San Jose, CA","27-2032","Choreographers",,410,38.6,0.469,1.07,54800,7.2,38710,46120,56730,65930,72570
"2011","CA","41940","San Jose, CA","27-2041","Music Directors and Composers",,250,35.3,0.286,1.07,72510,11.3,41010,50260,64550,72630,109620
"2011","CA","41940","San Jose, CA","27-3011","Radio and Television Announcers",,60,34.5,0.066,1.07,37030,22.4,18440,21560,28530,42630,51210
"2011","CA","41940","San Jose, CA","27-3012","Public Address System and Other Announcers",,70,35.9,0.085,1.07,32240,28.5,18220,20020,22410,29670,71850
"2011","CA","41940","San Jose, CA","27-3022","Reporters and Correspondents",,110,39.4,0.127,1.07,36300,5.3,26350,31240,35030,39330,46720
"2011","CA","41940","San Jose, CA","27-3031","Public Relations Specialists",,1610,8.3,1.839,1.07,79960,4.6,33990,49500,77450,110140,139330
"2011","CA","41940","San Jose, CA","27-3041","Editors",,700,13.1,0.793,1.07,67280,8.4,26940,37350,54320,98770,134040
"2011","CA","41940","San Jose, CA","27-3042","Technical Writers",,1340,8.2,1.529,1.07,101330,2.2,65180,84400,104610,119070,138160
"2011","CA","41940","San Jose, CA","27-3043","Writers and Authors",,270,15.6,0.311,1.06,67680,4.6,39130,45940,64300,75570,96200
"2011","CA","41940","San Jose, CA","27-3091","Interpreters and Translators",,220,23.8,0.256,1.06,50600,6.1,34400,40950,46420,59560,71970
"2011","CA","41940","San Jose, CA","27-3099","Media and Communication Workers, All Other",,140,20.3,0.165,1.06,46540,14.2,20890,23370,35470,57020,83320
"2011","CA","41940","San Jose, CA","27-4011","Audio and Video Equipment Technicians",,450,13.3,0.517,1.06,44600,6.2,23900,29290,40970,56870,72370
"2011","CA","41940","San Jose, CA","27-4012","Broadcast Technicians",,230,38.4,0.26,1.06,61070,12.4,18400,26750,55090,87030,125050
"2011","CA","41940","San Jose, CA","27-4014","Sound Engineering Technicians",,90,38.2,0.101,1.06,66550,24.1,18130,19680,63130,98270,139440
"2011","CA","41940","San Jose, CA","27-4021","Photographers",,210,21.8,0.237,1.06,39050,9.5,19880,23820,29510,50680,77400
"2011","CA","41940","San Jose, CA","27-4031","Camera Operators, Television, Video, and Motion Picture",,30,31.6,0.038,1.06,48920,9.1,28390,39840,43840,48480,75870
"2011","CA","41940","San Jose, CA","27-4032","Film and Video Editors",,60,21.1,0.066,1.06,43240,9.4,21900,26960,38730,54570,79010
"2011","CA","41940","San Jose, CA","27-4099","Media and Communication Equipment Workers, All Other",,60,36.5,0.063,1.06,54340,12.9,22520,26680,36850,75460,107840
"2011","CA","42044","Anaheim, CA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",21440,3.7,15.463,1.06,52830,2,23100,31040,47520,66960,87250
"2011","CA","42044","Anaheim, CA","27-1011","Art Directors",,620,8.6,0.447,1.06,90690,5.8,51380,59770,80940,106040,142140
"2011","CA","42044","Anaheim, CA","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,110,28.7,0.08,1.06,59470,14,26240,33130,55300,82520,98930
